station_id,freeway,direction,abs_postmile,latitude,longitude,lanes,type,type_desc,name
715898,I-5,N,117.313,33.880069,-118.021261,3,ML,Mainline,PHOEBE
715900,I-5,S,117.63,33.882892,-118.026822,1,OR,On-Ramp,VALLEY VIEW
715901,I-5,N,117.743,33.8834,-118.027451,1,OR,On-Ramp,VALLEY VIEW
715903,I-5,N,118.193,33.886992,-118.034125,1,OR,On-Ramp,ALONDRA
715904,I-5,S,118.84,33.892489,-118.044573,1,OR,On-Ramp,CARMENITA
715905,I-5,N,119.153,33.894587,-118.048098,1,OR,On-Ramp,CARMENITA
715906,I-5,S,119.85,33.900669,-118.059422,1,OR,On-Ramp,ROSECRANS
715907,I-5,S,120.19,33.903961,-118.064046,1,OR,On-Ramp,FIRESTONE
715908,I-5,S,120.85,33.911074,-118.071686,1,OR,On-Ramp,SAN ANTONIO/NORWALK
715910,I-5,N,121.213,33.913564,-118.075867,1,OR,On-Ramp,NORWALK SB
715911,I-5,S,121.46,33.916643,-118.079557,1,OR,On-Ramp,IMPERIAL
715912,I-5,N,121.593,33.917571,-118.080056,1,OR,On-Ramp,IMPERIAL
715913,I-5,S,121.79,33.920763,-118.082501,1,FR,Off-Ramp,PIONEER
715915,I-5,N,122.133,33.924353,-118.084803,3,ML,Mainline,TINA
715916,I-5,S,122.07,33.924281,-118.084952,3,ML,Mainline,TINA
715918,I-5,N,122.833,33.93311,-118.091005,3,ML,Mainline,ORR - DAY
715920,I-5,S,123.21,33.938544,-118.094941,4,ML,Mainline,S OF 605
715923,I-5,S,124.78,33.956897,-118.110532,1,OR,On-Ramp,LAKEWOOD NB
715924,I-5,N,124.903,33.957583,-118.111199,1,OR,On-Ramp,LAKEWOOD NB
715925,I-5,S,124.92,33.958225,-118.11239,1,OR,On-Ramp,LAKEWOOD SB
715926,I-5,N,125.043,33.95891,-118.113036,1,OR,On-Ramp,LAKEWOOD SB
715927,I-5,N,125.493,33.9632,-118.1189,1,OR,On-Ramp,PARAMOUNT
715928,I-5,S,125.5,33.963867,-118.11987,1,OR,On-Ramp,PARAMOUNT NB
715929,I-5,S,126.07,33.971707,-118.123095,4,ML,Mainline,GUATEMALA
715930,I-5,N,126.133,33.971763,-118.122905,4,ML,Mainline,GUATEMALA
715932,I-5,S,126.44,33.97646,-118.125953,1,OR,On-Ramp,SLAUSON
715933,I-5,N,126.963,33.981839,-118.130679,4,ML,Mainline,GREENWOOD
715935,I-5,S,127.33,33.986224,-118.136014,1,OR,On-Ramp,GARFIELD
715937,I-5,S,128.11,33.994935,-118.14469,1,OR,On-Ramp,WASHINGTON 1
715938,I-5,N,128.813,34.002541,-118.150997,4,ML,Mainline,GASPAR
715941,I-5,S,129.25,34.007592,-118.157266,1,OR,On-Ramp,ATLANTIC
715944,I-5,N,129.983,34.013676,-118.166091,4,ML,Mainline,FERRIS
715947,I-5,S,130.24,34.015325,-118.17127,3,ML,Mainline,S OF 710
715949,I-5,N,130.983,34.020076,-118.181702,1,OR,On-Ramp,DOWNEY
715950,I-5,S,131.333,34.020088,-118.189029,1,OR,On-Ramp,DITMAN
715952,I-5,S,131.71,34.020961,-118.195456,1,OR,On-Ramp,CALZONA
715953,I-5,N,131.773,34.021135,-118.195375,1,OR,On-Ramp,CALZONA
715957,I-5,S,133.06,34.029033,-118.217141,1,OR,On-Ramp,EIGHTH
715958,I-5,S,134.01,34.041407,-118.218373,1,OR,On-Ramp,FOURTH
715959,I-5,S,134.5,34.047784,-118.214638,1,OR,On-Ramp,CESAR CHAVEZ
715961,I-5,S,135.16,34.057314,-118.214378,1,OR,On-Ramp,MISSION
715963,I-5,S,136.02,34.069368,-118.217386,1,OR,On-Ramp,BROADWAY
715964,I-5,S,136.9,34.080943,-118.22237,1,OR,On-Ramp,AVE 26
715966,I-5,S,137.27,34.083198,-118.228213,1,OR,On-Ramp,DUVALL
715967,I-5,N,137.733,34.086881,-118.233611,1,OR,On-Ramp,RIVERSIDE
715968,I-5,S,138.5,34.095413,-118.243957,1,OR,On-Ramp,STADIUM
715969,I-5,N,138.433,34.094038,-118.242314,1,OR,On-Ramp,STADIUM WAY
715970,I-5,N,139.833,34.108429,-118.258982,1,OR,On-Ramp,FLETCHER
715971,I-5,S,140.15,34.111314,-118.264526,1,OR,On-Ramp,GLENDALE
715972,I-210,E,40.989,34.120764,-117.88843,1,OR,On-Ramp,CITRUS NB
715973,I-5,S,140.92,34.120734,-118.271398,1,OR,On-Ramp,LOS FELIZ
715974,I-5,S,144.23,34.162761,-118.294541,1,OR,On-Ramp,WESTERN EB
715975,I-5,S,144.27,34.163197,-118.29497,1,OR,On-Ramp,WESTERN WB
715976,I-5,N,144.403,34.164088,-118.295568,1,OR,On-Ramp,WESTERN EB
715977,I-5,N,144.553,34.165484,-118.29753,1,OR,On-Ramp,WESTERN WB
715978,I-5,S,144.77,34.167992,-118.301293,1,OR,On-Ramp,ALAMEDA EB
715979,I-5,S,144.87,34.168963,-118.302648,1,OR,On-Ramp,ALAMEDA WB
715980,I-5,N,145.033,34.17007,-118.303837,1,OR,On-Ramp,ALAMEDA EB
715981,I-5,N,145.083,34.170572,-118.30448,1,OR,On-Ramp,ALAMEDA WB
715982,I-5,N,145.903,34.179879,-118.312407,1,OR,On-Ramp,OLIVE
715983,I-5,S,146.25,34.184491,-118.316733,1,OR,On-Ramp,BURBANK EB
715985,I-5,N,146.603,34.187037,-118.320656,1,OR,On-Ramp,BURBANK 2
715986,I-5,S,147.26,34.19381,-118.330292,1,OR,On-Ramp,LINCOLN
715987,I-5,N,147.323,34.193931,-118.330086,1,OR,On-Ramp,LINCOLN
715988,I-5,N,148.043,34.200877,-118.339185,1,OR,On-Ramp,BUENA VISTA
715989,I-5,S,147.99,34.200916,-118.339473,1,OR,On-Ramp,BUENA VISTA
715990,I-5,S,148.85,34.211259,-118.347597,1,OR,On-Ramp,HOLLYWOOD WAY
715991,I-5,N,149.043,34.212728,-118.349041,1,OR,On-Ramp,HOLLYWOOD WAY
715992,I-5,S,149.8,34.221104,-118.358957,1,OR,On-Ramp,ROSCOE
715993,I-5,S,150.15,34.221822,-118.364915,1,OR,On-Ramp,SUNLAND
715994,I-5,N,150.353,34.222169,-118.3673,1,OR,On-Ramp,SUNLAND
715995,I-5,S,150.81,34.225778,-118.375075,1,OR,On-Ramp,PENROSE
715996,I-5,S,153.87,34.243318,-118.42108,6,ML,Mainline,OSBORNE 1
715997,I-5,S,151.45,34.226376,-118.385923,1,OR,On-Ramp,TUXFORD
715998,I-5,N,151.703,34.227093,-118.389006,1,OR,On-Ramp,LANKERSHIM
715999,I-5,S,151.64,34.226944,-118.389042,1,OR,On-Ramp,LANKERSHIM
716000,I-5,S,152.41,34.231047,-118.401401,1,OR,On-Ramp,SHELDON
716001,I-5,N,152.473,34.231273,-118.40134,1,OR,On-Ramp,SHELDON
716002,I-5,S,153.32,34.23742,-118.414827,1,OR,On-Ramp,BRANFORD 1
716003,I-5,N,154.003,34.244193,-118.42169,1,OR,On-Ramp,OSBORNE 1
716004,I-5,S,154.04,34.245149,-118.422992,1,OR,On-Ramp,OSBORNE WB
716005,I-5,N,154.183,34.24614,-118.423735,1,OR,On-Ramp,OSBORNE 2
716006,I-5,S,154.41,34.249183,-118.427257,1,OR,On-Ramp,TERRA BELLA
716008,I-5,S,165.147,34.358847,-118.554053,1,OR,On-Ramp,CALGROVE
716009,I-5,N,165.61,34.364506,-118.555784,1,OR,On-Ramp,CALGROVE
716011,I-5,S,166.647,34.378358,-118.565494,1,OR,On-Ramp,LYONS 2
716012,I-5,N,168.87,34.408287,-118.576071,1,OR,On-Ramp,VALENCIA
716014,I-5,S,169.747,34.420911,-118.582284,1,OR,On-Ramp,Magic Mtn Pkwy
716015,I-5,N,170.05,34.424267,-118.58367,1,OR,On-Ramp,Magic Mtn Pkwy
716016,I-5,S,170.547,34.431273,-118.588555,4,ML,Mainline,RYE CANYON
716017,I-5,N,170.61,34.43153,-118.588374,4,ML,Mainline,RYE CANYON
716018,I-5,S,172.817,34.454192,-118.615941,1,OR,On-Ramp,HASLEY CANYON
716019,I-5,N,173.17,34.458426,-118.615547,1,OR,On-Ramp,HASLEY CANYON
716020,I-5,S,175.847,34.495729,-118.623863,1,OR,On-Ramp,LAKE HUGHES
716021,I-5,N,176.01,34.497131,-118.624674,1,OR,On-Ramp,LAKE HUGHES
716023,I-5,N,182.44,34.571045,-118.689102,4,ML,Mainline,TEMPLIN
716025,I-5,N,194.617,34.709779,-118.796647,1,OR,On-Ramp,SMOKEY BEAR RD
716026,I-210,E,43.589,34.117595,-117.844142,1,HV,HOV Lane,SUNFLOWER AV
716028,I-10,E,16.759,34.055167,-118.216535,3,ML,Mainline,ECHANDIA
716029,I-10,W,4.305,34.031891,-118.416029,1,OR,On-Ramp,OVERLAND
716030,I-10,E,4.345,34.031647,-118.41534,1,OR,On-Ramp,OVERLAND
716032,I-10,W,4.575,34.030891,-118.411427,4,ML,Mainline,MOTOR
716033,I-10,E,5.065,34.029516,-118.403014,1,OR,On-Ramp,MANNING
716035,I-10,E,5.835,34.031182,-118.390169,1,OR,On-Ramp,NATIONAL
716036,I-10,E,6.205,34.034311,-118.384884,5,ML,Mainline,CATTARAUGUS
716038,I-10,W,6.575,34.036959,-118.379466,1,OR,On-Ramp,LA CIENEGA
716039,I-10,E,6.595,34.036847,-118.379114,1,OR,On-Ramp,LA CIENEGA
716040,I-10,E,6.855,34.036314,-118.374796,1,OR,On-Ramp,VENICE
716041,I-10,W,7.055,34.03577,-118.371368,1,OR,On-Ramp,FAIRFAX
716043,I-10,E,7.355,34.034495,-118.366371,1,OR,On-Ramp,WASHINGTON
716044,I-10,E,8.075,34.033989,-118.353882,1,OR,On-Ramp,LA BREA SB
716045,I-10,E,8.375,34.034193,-118.348655,1,OR,On-Ramp,LA BREA 2
716046,I-10,W,8.375,34.03448,-118.348667,1,OR,On-Ramp,LA BREA NB
716047,I-10,E,8.545,34.034363,-118.345701,4,ML,Mainline,HARCOURT
716050,I-10,E,8.905,34.034677,-118.339444,4,ML,Mainline,WEST
716051,I-10,E,9.375,34.035067,-118.331254,1,FR,Off-Ramp,CRENSHAW 2
716054,I-10,W,10.075,34.036614,-118.31917,1,OR,On-Ramp,ARLINGTON 1
716055,I-10,E,10.295,34.03681,-118.315379,1,OR,On-Ramp,ARLINGTON 2
716057,I-10,E,10.425,34.036953,-118.313131,4,ML,Mainline,GRAMERCY
716058,I-10,W,10.545,34.037281,-118.311045,1,OR,On-Ramp,WESTERN 1
716059,I-10,W,10.795,34.037253,-118.306713,1,FR,Off-Ramp,WESTERN 2
716060,I-10,E,10.795,34.036945,-118.306723,1,OR,On-Ramp,WESTERN 2
716061,I-10,W,11.055,34.037222,-118.302221,1,OR,On-Ramp,NORMANDIE 1
716063,I-10,W,11.375,34.037129,-118.296691,4,ML,Mainline,BUDLONG
716064,I-10,W,11.505,34.037096,-118.294389,1,OR,On-Ramp,VERMONT 1
716065,I-10,E,11.795,34.036796,-118.289266,1,OR,On-Ramp,VERMONT 2
716066,I-10,E,12.215,34.037427,-118.282004,1,OR,On-Ramp,HOOVER 2
716067,I-10,E,17.03,34.054801,-118.211859,3,ML,Mainline,STATE
716069,I-10,E,17.25,34.053806,-118.208214,4,ML,Mainline,SAINT LOUIS
716071,I-10,W,17.4,34.053753,-118.205692,1,OR,On-Ramp,SOTO
716072,I-10,E,17.53,34.05411,-118.203478,6,ML,Mainline,SOTO
716074,I-10,W,17.81,34.055448,-118.19888,1,FR,Off-Ramp,TREMONT
716075,I-10,E,18.16,34.055306,-118.192689,6,ML,Mainline,INDIANA
716076,I-10,W,18.16,34.055573,-118.192729,6,ML,Mainline,INDIANA
716078,I-10,E,18.55,34.055285,-118.185874,6,ML,Mainline,HERBERT
716081,I-10,E,19.29,34.059959,-118.174416,4,ML,Mainline,EASTERN
716084,I-10,W,19.75,34.061442,-118.167268,4,ML,Mainline,W OF 710
716085,I-10,E,20.04,34.061918,-118.162504,4,ML,Mainline,E OF 710
716086,I-10,W,20.22,34.063934,-118.160163,1,OR,On-Ramp,WINTHROPE
716087,I-10,E,20.51,34.065882,-118.155495,5,ML,Mainline,WARWICK
716088,I-10,W,20.53,34.066326,-118.155441,4,ML,Mainline,WARWICK
716089,I-10,W,20.8,34.068501,-118.151418,1,OR,On-Ramp,HELLMAN
716090,I-10,E,20.9,34.069016,-118.149713,1,OR,On-Ramp,FREMONT
716091,I-10,W,21.32,34.071793,-118.143409,4,ML,Mainline,MARENGO
716092,I-10,E,21.41,34.071251,-118.141723,4,ML,Mainline,MARENGO
716093,I-10,E,21.79,34.071335,-118.135155,1,OR,On-Ramp,ATLANTIC SB
716094,I-10,W,21.79,34.071644,-118.135158,1,OR,On-Ramp,ATLANTIC SB
716095,I-10,E,21.88,34.071342,-118.133569,1,OR,On-Ramp,ATLANTIC NB
716096,I-10,W,21.88,34.071662,-118.133572,1,OR,On-Ramp,ATLANTIC NB
716097,I-10,E,22.43,34.071438,-118.123947,1,OR,On-Ramp,GARFIELD SB
716098,I-10,W,22.45,34.071803,-118.123604,1,OR,On-Ramp,GARFIELD SB
716099,I-10,E,22.52,34.071457,-118.122386,1,OR,On-Ramp,GARFIELD NB
716100,I-10,W,22.54,34.071819,-118.12204,1,OR,On-Ramp,GARFIELD NB
716101,I-10,W,22.81,34.071889,-118.117349,4,ML,Mainline,ALMANSOR
716103,I-10,E,23.27,34.071665,-118.10937,1,OR,On-Ramp,NEW SB
716104,I-10,W,23.3,34.072021,-118.108838,1,OR,On-Ramp,NEW SB
716105,I-10,E,23.37,34.07168,-118.107635,1,OR,On-Ramp,NEW NB
716106,I-10,W,23.39,34.072053,-118.107276,1,OR,On-Ramp,NEW NB
716107,I-10,E,23.76,34.071731,-118.100852,1,OR,On-Ramp,DEL MAR SB
716108,I-10,W,23.77,34.072192,-118.100669,1,OR,On-Ramp,DEL MAR SB
716109,I-10,E,23.89,34.071766,-118.098584,1,OR,On-Ramp,DEL MAR NB
716110,I-10,W,23.89,34.072118,-118.09858,1,OR,On-Ramp,DEL MAR NB
716111,I-10,E,24.27,34.071834,-118.091958,1,OR,On-Ramp,SAN GABRIEL SB
716112,I-10,W,24.3,34.072221,-118.091434,1,OR,On-Ramp,SAN GABRIEL SB
716113,I-10,E,24.39,34.07186,-118.089866,1,OR,On-Ramp,SAN GABRIEL NB
716114,I-10,W,24.4,34.072253,-118.089691,1,OR,On-Ramp,SAN GABRIEL NB
716115,I-10,E,24.81,34.071945,-118.082543,1,OR,On-Ramp,WALNUT GROVE
716116,I-10,W,24.792,34.072342,-118.082856,1,OR,On-Ramp,WALNUT GROVE
716117,I-10,W,25.29,34.072457,-118.074173,1,OR,On-Ramp,ROSEMEAD SB
716118,I-10,E,25.29,34.072071,-118.074173,1,OR,On-Ramp,ROSEMEAD SB
716119,I-10,W,25.41,34.072494,-118.07208,1,OR,On-Ramp,ROSEMEAD NB
716120,I-10,E,25.44,34.072083,-118.071554,1,OR,On-Ramp,ROSEMEAD NB
716121,I-10,E,25.598,34.072102,-118.06879,1,OR,On-Ramp,FLAIR
716124,I-10,W,26.13,34.072661,-118.059491,1,OR,On-Ramp,TEMPLE CITY
716126,I-10,E,26.59,34.071934,-118.051536,4,ML,Mainline,BALDWIN
716127,I-10,W,27.06,34.069271,-118.044184,1,OR,On-Ramp,SANTA ANITA
716128,I-10,E,27.28,34.06847,-118.040429,1,OR,On-Ramp,SANTA ANITA
716129,I-10,W,27.84,34.068078,-118.030663,1,OR,On-Ramp,PECK
716130,I-10,E,28.01,34.067963,-118.027743,1,OR,On-Ramp,VALLEY
716131,I-10,W,28.111,34.068199,-118.025926,1,OR,On-Ramp,VALLEY
716132,I-10,E,28.48,34.06699,-118.019773,1,OR,On-Ramp,STEWART
716133,I-10,E,29.19,34.063981,-118.008051,1,OR,On-Ramp,DURFEE
716134,I-10,W,29.19,34.064175,-118.008013,1,FR,Off-Ramp,DURFEE RD
716135,I-10,W,30.22,34.066554,-117.990356,1,OR,On-Ramp,FRAZIER
716136,I-10,W,30.71,34.067663,-117.981905,1,OR,On-Ramp,BALDWIN PARK SB
716137,I-10,E,30.81,34.06769,-117.980138,1,OR,On-Ramp,BALDWIN PARK NB
716138,I-10,W,30.83,34.067905,-117.979831,1,OR,On-Ramp,BALDWIN PARK NB
716139,I-10,W,31.31,34.069011,-117.971555,1,OR,On-Ramp,FRANCISQUITO
716140,I-10,E,31.96,34.070282,-117.960307,1,OR,On-Ramp,PUENTE NB
716141,I-10,W,31.98,34.07049,-117.959994,1,OR,On-Ramp,PUENTE
716142,I-210,E,43.589,34.117595,-117.844142,4,ML,Mainline,SUNFLOWER AV
716143,I-210,E,44.489,34.120911,-117.829234,4,ML,Mainline,LONE HILL AV
716144,I-10,W,32.86,34.072082,-117.94475,1,OR,On-Ramp,WEST COVINA
716145,I-10,E,32.94,34.072075,-117.943345,1,OR,On-Ramp,WEST COVINA PKWY
716146,I-10,W,33.4,34.072549,-117.935381,5,ML,Mainline,SUNSET
716148,I-10,W,33.86,34.072468,-117.92737,1,OR,On-Ramp,VINCENT SB
716149,I-10,E,33.86,34.0723,-117.927358,1,OR,On-Ramp,VINCENT SB
716150,I-10,W,33.95,34.072452,-117.925803,1,OR,On-Ramp,VINCENT NB
716151,I-10,E,34.0,34.072274,-117.924923,1,OR,On-Ramp,VINCENT NB
716152,I-10,E,34.4,34.072202,-117.917964,4,ML,Mainline,LARK ELLEN
716153,I-10,W,34.4,34.072356,-117.917965,5,ML,Mainline,LARK ELLEN
716154,I-10,W,34.91,34.072264,-117.909076,1,OR,On-Ramp,AZUSA SB
716155,I-10,E,34.96,34.072101,-117.908205,1,OR,On-Ramp,AZUSA SB
716156,I-10,W,35.02,34.072249,-117.907159,1,OR,On-Ramp,AZUSA NB
716157,I-10,E,35.064,34.072082,-117.906392,1,OR,On-Ramp,AZUSA NB
716158,I-10,W,35.93,34.072105,-117.891295,1,OR,On-Ramp,CITRUS SB
716159,I-10,W,36.02,34.072087,-117.889726,1,OR,On-Ramp,CITRUS NB
716160,I-10,E,36.09,34.071847,-117.888507,1,OR,On-Ramp,CITRUS 2
716161,I-10,W,36.42,34.072029,-117.882752,1,OR,On-Ramp,BARRANCA SB
716162,I-10,W,36.57,34.072002,-117.880137,1,OR,On-Ramp,BARRANCA NB
716163,I-10,E,36.59,34.071814,-117.87979,1,OR,On-Ramp,BARRANCA 2
716164,I-10,W,36.89,34.071952,-117.87456,1,OR,On-Ramp,GRAND
716165,I-10,E,36.98,34.07172,-117.872992,1,OR,On-Ramp,GRAND
716166,I-10,W,37.39,34.071035,-117.865957,1,OR,On-Ramp,HOLT WB
716167,I-10,E,37.45,34.070451,-117.86513,1,OR,On-Ramp,HOLT SB
716168,I-10,W,37.551,34.069881,-117.863508,1,OR,On-Ramp,HOLT EB
716169,I-10,E,37.64,34.069047,-117.862283,1,OR,On-Ramp,HOLT  NB
716170,I-10,W,38.85,34.069037,-117.841455,1,OR,On-Ramp,VIA VERDE 1
716171,I-10,E,39.09,34.068106,-117.83743,1,OR,On-Ramp,VIA VERDE
716172,I-10,E,39.2,34.067608,-117.835601,4,ML,Mainline,E OF VIA V
716174,I-10,W,39.7,34.064588,-117.827856,5,ML,Mainline,COVINA HILLS 1
716176,I-10,W,40.1,34.063827,-117.820969,5,ML,Mainline,COVINA HILLS 2
716178,I-10,W,40.48,34.0639,-117.814349,1,OR,On-Ramp,KELLOGG
716181,I-10,E,41.26,34.067443,-117.801629,5,ML,Mainline,E OF 71
716182,I-10,W,42.02,34.072518,-117.789858,1,OR,On-Ramp,FAIRPLEX
716183,I-10,E,42.26,34.072803,-117.785705,1,OR,On-Ramp,FAIRPLEX
716184,I-10,W,42.35,34.072978,-117.784144,1,OR,On-Ramp,DUDLEY
716185,I-10,E,42.63,34.072839,-117.779264,1,OR,On-Ramp,DUDLEY
716187,I-10,E,43.18,34.071766,-117.769758,4,ML,Mainline,CLEVELAND
716188,I-10,W,43.66,34.071029,-117.761475,1,OR,On-Ramp,WHITE
716189,I-10,W,44.12,34.073286,-117.753978,1,OR,On-Ramp,GAREY
716190,I-10,E,44.51,34.075604,-117.74786,1,OR,On-Ramp,ORANGE GROVE
716191,I-10,W,44.72,34.077146,-117.744573,1,OR,On-Ramp,TOWNE
716192,I-10,E,45.06,34.079138,-117.739234,1,OR,On-Ramp,TOWNE
716193,I-10,W,45.74,34.081731,-117.72793,4,ML,Mainline,MOUNTAIN
716195,I-10,W,46.1,34.081821,-117.721638,1,OR,On-Ramp,INDIAN HILL
716196,I-10,E,46.37,34.081722,-117.71693,1,OR,On-Ramp,INDIAN HILL
716197,SR-57,N,13.077,33.960273,-117.855729,1,OR,On-Ramp,BREA CANYON
716200,SR-57,S,14.902,33.981951,-117.842186,1,OR,On-Ramp,PATHFINDER
716201,SR-57,N,15.217,33.988721,-117.842841,1,OR,On-Ramp,PATHFINDER
716203,SR-57,N,19.117,34.059539,-117.804678,3,ML,Mainline,CAMPUS
716204,SR-60,W,0.624,34.029636,-118.217534,1,OR,On-Ramp,SOTO
716205,SR-60,E,0.694,34.02902,-118.216326,1,OR,On-Ramp,SOTO
716206,SR-60,W,0.974,34.029065,-118.211497,3,ML,Mainline,E OF 101 / MARRIETTA
716207,SR-60,W,1.704,34.029648,-118.199219,1,OR,On-Ramp,LORENA
716208,SR-60,E,1.734,34.029608,-118.198629,1,OR,On-Ramp,LORENA
716209,SR-60,E,2.224,34.03154,-118.190445,1,OR,On-Ramp,INDIANA
716211,SR-60,W,2.694,34.032661,-118.182471,1,OR,On-Ramp,THIRD
716213,SR-60,E,3.254,34.034994,-118.173285,4,ML,Mainline,EASTERN / W OF 710
716214,SR-60,W,4.524,34.035886,-118.151414,1,OR,On-Ramp,ATLANTIC SB
716215,SR-60,E,4.524,34.035723,-118.151516,1,OR,On-Ramp,ATLANTIC SB
716216,SR-60,E,4.738,34.034219,-118.148257,1,OR,On-Ramp,ATLANTIC NB
716217,SR-60,W,4.704,34.034655,-118.148653,1,OR,On-Ramp,ATLANTIC NB
716218,SR-60,W,5.114,34.033066,-118.141975,1,OR,On-Ramp,FINDLAY
716219,SR-60,W,7.774,34.03582,-118.095997,1,OR,On-Ramp,PARAMOUNT SB
716220,SR-60,E,7.914,34.035853,-118.093489,1,OR,On-Ramp,PARAMOUNT SB
716221,SR-60,W,7.984,34.036302,-118.092399,1,OR,On-Ramp,PARAMOUNT NB
716222,SR-60,E,8.084,34.036512,-118.090626,1,OR,On-Ramp,PARAMOUNT NB
716223,SR-60,E,8.661,34.039225,-118.081093,1,OR,On-Ramp,SAN GABRIEL
716224,SR-60,W,8.721,34.039747,-118.080226,1,OR,On-Ramp,SAN  GABRIEL
716225,SR-60,W,9.531,34.041418,-118.066377,1,OR,On-Ramp,ROSEMEAD SB
716226,SR-60,E,9.601,34.041255,-118.065153,1,OR,On-Ramp,ROSEMEAD SB
716227,SR-60,W,9.681,34.041414,-118.06376,1,OR,On-Ramp,ROSEMEAD NB
716228,SR-60,E,9.751,34.041213,-118.062543,1,OR,On-Ramp,ROSEMEAD NB
716229,SR-60,W,10.241,34.040308,-118.054105,1,OR,On-Ramp,SANTA ANITA SB
716230,SR-60,E,10.271,34.039962,-118.05362,1,OR,On-Ramp,SANTA ANITA SB
716231,SR-60,E,10.401,34.03958,-118.051399,1,OR,On-Ramp,SANTA ANITA NB
716232,SR-60,W,10.441,34.039693,-118.05069,1,OR,On-Ramp,SANTA ANITA NB
716233,SR-60,W,11.041,34.037915,-118.040413,1,OR,On-Ramp,PECK SB
716234,SR-60,E,11.121,34.037428,-118.039136,1,OR,On-Ramp,PECK / DURFEE
716235,SR-60,E,11.711,34.034891,-118.029411,4,ML,Mainline,W OF 605
716237,SR-60,E,12.241,34.031123,-118.02136,6,ML,Mainline,WORKMAN MILL
716238,SR-60,W,12.241,34.03138,-118.02126,5,ML,Mainline,WORKMAN MI
716239,SR-60,E,12.781,34.02896,-118.012462,1,OR,On-Ramp,CROSSROADS
716240,SR-60,W,13.011,34.029247,-118.008439,1,OR,On-Ramp,CROSSROADS
716241,SR-60,W,15.121,34.012079,-117.980022,4,ML,Mainline,W/O TURNBULL
716243,SR-60,E,16.051,34.007035,-117.965011,1,OR,On-Ramp,HACIENDA SB
716244,SR-60,W,15.921,34.00782,-117.967088,1,OR,On-Ramp,HACIENDA SB
716245,SR-60,W,16.121,34.006822,-117.963815,1,OR,On-Ramp,HACIENDA NB
716246,SR-60,E,16.261,34.00598,-117.961572,1,OR,On-Ramp,HACIENDA NB
716249,SR-60,W,17.911,33.997875,-117.934513,1,OR,On-Ramp,AZUSA SB
716250,SR-60,E,18.081,33.996934,-117.931728,1,OR,On-Ramp,AZUSA SB
716251,SR-60,W,18.141,33.997,-117.930655,1,OR,On-Ramp,AZUSA NB
716252,SR-60,E,18.281,33.996462,-117.928294,1,OR,On-Ramp,AZUSA NB
716253,SR-60,W,18.491,33.996291,-117.924633,4,ML,Mainline,E/O AZUSA 1
716254,SR-60,E,18.491,33.996031,-117.924675,4,ML,Mainline,E/O AZUSA 1
716255,SR-60,W,19.451,33.994319,-117.908132,1,OR,On-Ramp,FULLERTON SB
716256,SR-60,W,19.661,33.994314,-117.904483,1,OR,On-Ramp,FULLERTON NB
716257,SR-60,E,19.751,33.994073,-117.902914,1,OR,On-Ramp,FULLERTON NB
716258,SR-60,W,20.481,33.994299,-117.890213,1,OR,On-Ramp,NOGALES SB
716259,SR-60,E,20.521,33.994085,-117.88949,1,OR,On-Ramp,NOGALES SB
716260,SR-60,W,20.611,33.994278,-117.887951,1,OR,On-Ramp,NOGALES NB
716261,SR-60,E,20.671,33.994021,-117.886877,1,OR,On-Ramp,NOGALES NB
716262,SR-60,W,21.451,33.995905,-117.873496,1,OR,On-Ramp,FAIRWAY SB
716263,SR-60,E,21.601,33.99613,-117.870894,1,OR,On-Ramp,FAIRWAY SB
716264,SR-60,E,21.831,33.996748,-117.866957,1,OR,On-Ramp,FAIRWAY NB
716265,SR-60,E,22.441,33.998463,-117.856533,4,ML,Mainline,W OF LEMON
716267,SR-60,W,22.931,33.999995,-117.848226,1,OR,On-Ramp,BREA CANYON
716268,SR-60,E,23.081,34.000335,-117.84567,1,OR,On-Ramp,BREA CANYON
716269,SR-60,W,30.331,34.025038,-117.734229,1,OR,On-Ramp,RESERVOIR
716270,SR-60,E,30.512,34.024861,-117.730929,1,OR,On-Ramp,RESERVOIR
716271,SR-71,S,0.501,34.06708,-117.804144,1,ML,Mainline,RIDGEWAY ST
716272,SR-91,E,0.108,33.872586,-118.289005,3,ML,Mainline,VERMONT
716273,SR-91,E,0.558,33.872636,-118.2812,3,ML,Mainline,FIGUEROA
716274,SR-91,W,1.158,33.872685,-118.27075,1,OR,On-Ramp,MAIN
716275,SR-91,E,1.158,33.872471,-118.27074,1,OR,On-Ramp,MAIN
716276,SR-91,W,1.548,33.873537,-118.264071,1,OR,On-Ramp,AVALON 1
716279,SR-91,W,2.268,33.873676,-118.251564,1,OR,On-Ramp,CENTRAL 1
716281,SR-91,E,2.578,33.873339,-118.246168,1,OR,On-Ramp,CENTRAL 2
716282,SR-91,W,3.098,33.873772,-118.23715,1,OR,On-Ramp,WILMINGTON
716283,SR-91,E,3.108,33.87359,-118.236964,1,OR,On-Ramp,WILMINGTON
716284,SR-91,W,3.668,33.874114,-118.227251,1,OR,On-Ramp,ACACIA
716285,SR-91,E,4.128,33.873494,-118.219285,1,OR,On-Ramp,ALAMEDA
716287,SR-91,E,4.478,33.873361,-118.213213,1,OR,On-Ramp,SANTA FE
716289,SR-91,W,5.028,33.872905,-118.203748,1,OR,On-Ramp,LONG BEACH
716290,SR-91,E,5.028,33.872655,-118.203751,1,OR,On-Ramp,LONG BEACH 1
